rgi_id,glac_name,surge_type,o1region,o2region,glims_id,anlys_id,subm_id,src_date,cenlon,cenlat,utm_zone,area_km2,primeclass,conn_lvl,term_type,is_rgi6,termlon,termlat,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_deg,aspect_sec,dem_source,lmax_m
RGI2000-v7.0-G-11-03339,Oestlicher Ferwall Ferner,0,11,11-01,G011069E46844N,755780,731,2003-07-30T00:00:00,11.069155992427373,46.84362,32,0.100823232222883,0,0,9,0,11.066315993102487,46.84650583132567,2649.8289,2982.3591,2770.1042,2782.2976,26.40575,345.52950382232666,1,COPDEM30,745
RGI2000-v7.0-G-11-03340,Oestlicher Ferwall Ferner,0,11,11-01,G011065E46842N,755776,731,2003-07-30T00:00:00,11.065353459520859,46.841933999999995,32,0.044110669893388,0,0,9,0,11.064627265430932,46.84352016691863,2793.5156,3029.2358,2919.4453,2917.2595,33.561485,359.72506564855576,1,COPDEM30,374
RGI2000-v7.0-G-11-03341,Banker Ferner,0,11,11-01,G011089E46883N,755799,731,2003-07-30T00:00:00,11.088781182758503,46.8829505,32,0.089113833173054,0,0,9,0,11.088919609184252,46.884163145492714,2771.2175,2914.9126,2821.032,2827.7612,25.740826,57.967102,2,COPDEM30,466
RGI2000-v7.0-G-11-03342,Kitzkamp Ferner E,0,11,11-01,G011110E46931N,755815,731,2003-07-30T00:00:00,11.1103505,46.9308815,32,0.11701261334572,0,0,9,0,11.110735624997387,46.93316926125846,2836.207,3005.124,2913.918,2915.44,21.687595,8.202643,1,COPDEM30,551
RGI2000-v7.0-G-11-03343,"Kitzkamp Ferner E,",0,11,11-01,G011122E46933N,755823,731,2003-07-30T00:00:00,11.122256,46.932956000000004,32,0.353766750963235,0,0,9,0,11.113647781083358,46.935545196945775,2688.055,2981.9482,2825.0122,2827.7812,20.97927,353.3750433921814,1,COPDEM30,1217
RGI2000-v7.0-G-11-03344,"",0,11,11-01,G011126E46928N,755826,731,2003-07-30T00:00:00,11.125613694348065,46.928169,32,0.017102158518094,0,0,9,0,11.124297058314697,46.927788613284996,2868.6797,2947.9749,2910.4475,2909.1233,27.396921,227.67042541503903,6,COPDEM30,227
RGI2000-v7.0-G-11-03345,Westlicher Scheiblehn Ferner,0,11,11-01,G011135E46931N,755828,731,2003-07-30T00:00:00,11.135167,46.930555999999996,32,0.103072350444774,0,0,9,0,11.133468550620266,46.93244242453807,2704.2986,2860.3914,2756.6235,2762.906,21.414375,15.689268,1,COPDEM30,576
RGI2000-v7.0-G-11-03346,Oestlicher Scheiblehn Ferner E,0,11,11-01,G011163E46945N,755840,731,2003-08-24T00:00:00,11.158846360777227,46.9411775,32,0.063010750558895,0,0,9,0,11.156043494687252,46.94042374011103,2810.3772,2943.2332,2855.2817,2860.9119,20.682203,256.7121276855469,7,COPDEM30,477
RGI2000-v7.0-G-11-03347,"",0,11,11-01,G011162E46944N,755846,731,2003-08-24T00:00:00,11.162675497766074,46.9432685,32,0.054902227583968,0,0,9,0,11.161823876165728,46.94171105161678,2940.1326,3120.8262,3003.4397,3014.9155,24.320604,240.79297637939453,6,COPDEM30,428
RGI2000-v7.0-G-11-03348,Oestlicher Scheiblehn Ferner E ob.,0,11,11-01,G011161E46948N,755842,731,2003-08-24T00:00:00,11.161238308246073,46.949121,32,0.05845620948106,0,0,9,0,11.160475703266227,46.94737726210605,3179.319,3359.0344,3305.5212,3294.407,29.548094,234.8799057006836,6,COPDEM30,328
RGI2000-v7.0-G-11-03349,"",0,11,11-01,G011161E46955N,755843,731,2003-08-24T00:00:00,11.161194837037037,46.9554415,32,0.062323160133904,0,0,9,0,11.159342238153462,46.95467033095437,3115.1978,3363.1,3260.6143,3248.5554,37.181774,265.47364044189453,7,COPDEM30,375
RGI2000-v7.0-G-11-03350,"",0,11,11-01,G011162E46959N,755844,731,2003-08-24T00:00:00,11.161927142592592,46.958945,32,0.021603396197726,0,0,9,0,11.160559553883092,46.95923699016039,3111.4932,3227.2974,3162.0913,3165.417,35.338024,277.6159210205078,7,COPDEM30,183
RGI2000-v7.0-G-11-03351,Vedretta Malavalle,0,11,11-01,G011153E46956N,755835,731,2003-08-24T00:00:00,11.151223438888888,46.9575215,32,1.365526472373927,0,0,9,0,11.138757683304632,46.95343690932208,2734.5022,3301.626,2968.8264,2973.9065,19.070803,259.4729995727539,7,COPDEM30,2175
RGI2000-v7.0-G-11-03352,Pfaffen Ferner,0,11,11-01,G011135E46965N,755829,731,2003-08-24T00:00:00,11.136088633745633,46.9654435,32,0.736463880781943,0,0,9,0,11.12920668973401,46.96411195824311,2845.2126,3328.038,3057.1628,3060.2388,20.898499,261.2174758911133,7,COPDEM30,1346
RGI2000-v7.0-G-11-03353,"",0,11,11-01,G011142E46973N,755831,731,2003-08-24T00:00:00,11.142143146486,46.972688000000005,32,0.03184605023763,0,0,9,0,11.142653296864706,46.971632212427025,3192.4211,3326.418,3244.8706,3247.3972,43.714157,107.397675,3,COPDEM30,172
RGI2000-v7.0-G-11-03354,Fernau Ferner,0,11,11-01,G011137E46980N,755830,731,2003-08-24T00:00:00,11.138372222617525,46.979671499999995,32,1.491516059966814,0,0,9,0,11.137260800181478,46.98809073209681,2626.4365,3185.1501,2881.8965,2885.2583,16.821936,348.2271537780762,1,COPDEM30,1821
RGI2000-v7.0-G-11-03355,Sulzenau Ferner,0,11,11-01,G011155E46980N,755837,731,2003-08-24T00:00:00,11.152593837037037,46.9769315,32,2.53442794587512,0,0,9,0,11.158176139530966,46.98822251606608,2479.826,3421.6042,3161.2288,3079.431,19.286156,14.457194,1,COPDEM30,2887
RGI2000-v7.0-G-11-03356,"",0,11,11-01,G011167E46976N,755848,731,2003-08-24T00:00:00,11.16694238148148,46.975719999999995,32,1.569429453448734,0,0,9,0,11.161266690451559,46.98658224874736,2519.6123,3220.0173,2912.7246,2888.3708,17.547812,349.52198600769043,1,COPDEM30,3159
RGI2000-v7.0-G-11-03357,Aperer Freiger Ferner,0,11,11-01,G011175E46981N,755850,731,2003-08-24T00:00:00,11.17301269247556,46.979512,32,0.090007211826992,0,0,9,0,11.173301945770065,46.98177085117004,2687.144,2934.3855,2824.13,2810.8083,25.515142,356.4137990474701,1,COPDEM30,540
RGI2000-v7.0-G-11-03358,Gruenau Ferner,0,11,11-01,G011193E46980N,755852,731,2003-08-24T00:00:00,11.188166009293681,46.978679,32,1.566125455403141,0,0,9,0,11.195635567267438,46.98769183315044,2406.0972,3402.2463,2960.407,2926.0413,25.59793,15.130795,1,COPDEM30,2223
RGI2000-v7.0-G-11-03359,"NN,",0,11,11-01,G011203E46978N,755857,731,2003-08-24T00:00:00,11.202119837037037,46.9774745,32,0.034210425461869,0,0,9,0,11.203901425514752,46.97763357439091,2942.7483,3030.324,2977.9575,2980.263,26.264639,95.9453,3,COPDEM30,255
RGI2000-v7.0-G-11-03360,"",0,11,11-01,G011226E46974N,755856,731,2003-08-24T00:00:00,11.201817001303915,46.972269499999996,32,0.437114420237739,0,0,9,0,11.206953490263375,46.975630436780975,2779.7915,3324.904,3106.495,3091.8354,25.986631,63.019043,2,COPDEM30,1167
RGI2000-v7.0-G-11-03361,"",0,11,11-01,G011196E46968N,755855,731,2003-08-24T00:00:00,11.195509887037124,46.967760999999996,32,0.027000576716156,0,0,9,0,11.195799720985363,46.966665812226864,3054.5571,3278.1099,3148.001,3154.8918,46.452274,131.6196,4,COPDEM30,282
RGI2000-v7.0-G-11-03362,Malavalle II / Übeltal II,0,11,11-01,G011196E46963N,755854,731,2003-08-24T00:00:00,11.195989,46.9626125,32,0.109801307066278,0,0,9,0,11.198072800939695,46.96053084172993,2810.7632,3120.5986,2906.4058,2918.8298,26.113623,107.57758,3,COPDEM30,642
RGI2000-v7.0-G-11-03363,Malavalle III / Übeltal III,0,11,11-01,G011203E46965N,755858,731,2003-08-24T00:00:00,11.2026125,46.965455000000006,32,0.01440494821618,0,0,9,0,11.202216048111378,46.96465244843308,2920.225,3005.803,2955.7131,2955.6807,27.494246,192.3953857421875,5,COPDEM30,172
RGI2000-v7.0-G-11-03364,"Westlicher Grbl Ferner M,",0,11,11-01,G011209E46967N,755861,731,2003-08-24T00:00:00,11.207171488943963,46.966042,32,0.037805064549864,0,0,9,0,11.209372103840801,46.9672143430971,2842.532,2982.081,2885.4165,2895.4863,28.49728,86.69024,3,COPDEM30,415
RGI2000-v7.0-G-11-03365,Vedretta Pendente,0,11,11-01,G011228E46965N,755863,731,2003-08-24T00:00:00,11.22832351667363,46.9650475,32,0.860743424095184,0,0,9,0,11.22351340784157,46.96100127615185,2620.81,2987.3337,2767.281,2775.2698,17.440672,160.75989,5,COPDEM30,1475
RGI2000-v7.0-G-11-03366,Oestlicher Gruebl Ferner,0,11,11-01,G011227E46975N,755864,731,2003-08-24T00:00:00,11.229812,46.9746475,32,0.524586105771598,0,0,9,0,11.224330142715871,46.97880367745645,2429.8435,2734.3691,2597.7656,2586.491,22.115637,341.1763401031494,1,COPDEM30,1205
RGI2000-v7.0-G-11-03367,"",0,11,11-01,G011240E46979N,755866,731,2003-08-24T00:00:00,11.23712645925926,46.979798,32,0.051492545078134,0,0,9,0,11.235194089556845,46.98075199818174,2797.5667,2945.4502,2833.3066,2838.1184,22.37941,312.4408988952637,8,COPDEM30,417
RGI2000-v7.0-G-11-03368,"Aperer Feuerstein Ferner W,",0,11,11-01,G011237E46983N,755865,731,2003-08-24T00:00:00,11.23527823116825,46.9827755,32,0.017106257397401,0,0,9,0,11.235709622231303,46.98365363692107,2779.0757,2864.0234,2824.9043,2823.372,26.32253,20.40605,1,COPDEM30,182
RGI2000-v7.0-G-11-03369,Aperer Feuerstein Ferner W,0,11,11-01,G011242E46983N,755868,731,2003-08-24T00:00:00,11.240664575,46.982436,32,0.145046645402834,0,0,9,0,11.24160468587441,46.985486011553775,2734.4102,2961.438,2806.4932,2816.4333,22.604092,4.1591883,1,COPDEM30,695
RGI2000-v7.0-G-11-03370,"",0,11,11-01,G011252E46980N,755870,731,2003-08-24T00:00:00,11.244765848395978,46.978536,32,0.088013092428716,0,0,9,0,11.245790836791175,46.97838508967678,2815.7375,3102.1765,2911.492,2933.775,34.5284,26.9339,2,COPDEM30,336
RGI2000-v7.0-G-11-03371,"",0,11,11-01,G011227E46974N,755869,731,2003-08-24T00:00:00,11.244050892592593,46.975584,32,0.259430543729373,0,0,9,0,11.238692665352549,46.97636432674292,2831.9153,3153.5837,3022.4517,3011.1536,22.47976,288.5163345336914,7,COPDEM30,713
RGI2000-v7.0-G-11-03372,"stlicher Grbl Ferner ob.,",0,11,11-01,G011242E46971N,755867,731,2003-08-24T00:00:00,11.240954,46.972269999999995,32,0.082756093631557,0,0,9,0,11.238879345113226,46.973930485419274,2914.8022,3192.6895,3089.3013,3079.1667,30.38824,316.21484375,8,COPDEM30,465
RGI2000-v7.0-G-11-03373,Montarso / Feuerstein,0,11,11-01,G011251E46967N,755871,731,2003-08-24T00:00:00,11.251165939814815,46.966547500000004,32,1.254676842678219,0,0,9,0,11.26694810956338,46.966721123143564,2585.2234,3161.9014,2877.559,2864.656,19.695026,88.927795,3,COPDEM30,1931
RGI2000-v7.0-G-11-03374,Stua / Stuben,0,11,11-01,G011263E46975N,755874,731,2003-08-24T00:00:00,11.263545890562249,46.9752505,32,0.155069116524518,0,0,9,0,11.268172606867626,46.9770255684163,2649.9954,2948.8462,2793.1873,2789.2898,27.843233,84.47414,3,COPDEM30,742
RGI2000-v7.0-G-11-03375,Stua I / Stuben I,0,11,11-01,G011260E46979N,755873,731,2003-08-24T00:00:00,11.260160043518518,46.978772500000005,32,0.021601655886177,0,0,9,0,11.261529297914832,46.97849958566714,2896.4683,2988.949,2938.5654,2938.781,32.01164,98.13518,3,COPDEM30,159
RGI2000-v7.0-G-11-03376,Simming Ferner W,0,11,11-01,G011253E46981N,755872,731,2003-08-24T00:00:00,11.253116721296296,46.9801265,32,0.384464760539413,0,0,9,0,11.25472772014445,46.98560481036113,2467.7463,3072.7617,2679.9292,2703.4727,27.135818,9.059649,1,COPDEM30,1303
RGI2000-v7.0-G-11-03377,Simming Ferner E,0,11,11-01,G011267E46983N,755875,731,2003-08-24T00:00:00,11.268753702075426,46.983843500000006,32,0.241785669122534,0,0,9,0,11.272906441127576,46.9863280099728,2522.7163,2871.1638,2703.8628,2694.2515,22.748611,27.471724,2,COPDEM30,1062
RGI2000-v7.0-G-11-03378,"Simming Ferner E,",0,11,11-01,G011282E46986N,755876,731,2003-08-24T00:00:00,11.279797317278344,46.985129,32,0.056404166278939,0,0,9,0,11.278453062609927,46.98687457043229,2552.8984,2785.315,2677.3992,2673.2583,32.140427,353.0243740081787,1,COPDEM30,480
RGI2000-v7.0-G-11-03379,Padreil Ferner,0,11,11-01,G011292E46990N,755878,731,2003-08-24T00:00:00,11.290367,46.988705499999995,32,0.045904303276386,0,0,9,0,11.290200370718829,46.990193662688554,2553.5322,2728.226,2632.5908,2630.7004,30.979073,18.442705,1,COPDEM30,346
RGI2000-v7.0-G-11-03380,Habicht Ferner,0,11,11-01,G011293E47044N,755879,731,2003-08-24T00:00:00,11.291735991291478,47.043753,32,0.017101946511574,0,0,9,0,11.292301213251296,47.04312132557933,3110.6194,3190.8247,3139.3716,3143.1433,26.169846,132.24171,4,COPDEM30,151
RGI2000-v7.0-G-11-03381,Pinnis Ferner,0,11,11-01,G011295E47049N,755880,731,2003-08-24T00:00:00,11.292936439064437,47.0487235,32,0.045901543107501,0,0,9,0,11.294152230910761,47.0494469265913,2710.491,2944.5215,2856.958,2842.2986,42.347305,51.3577,2,COPDEM30,257
RGI2000-v7.0-G-11-03382,Aeusserer Mischbach Ferner,0,11,11-01,G011287E47048N,755877,731,2003-08-24T00:00:00,11.285159837037037,47.0469855,32,0.141996900839826,0,0,9,0,11.286650592003891,47.04951535456589,2701.9287,3199.6565,2984.5623,2965.2336,35.62454,358.9329615831375,1,COPDEM30,693
RGI2000-v7.0-G-11-03383,Falbesoner Knoten Ferner,0,11,11-01,G011170E47058N,755849,731,2003-08-24T00:00:00,11.170772211347664,47.057284499999994,32,0.158824639725077,0,0,9,0,11.1744079875897,47.05886587746208,2858.8167,3098.4653,2968.8608,2969.6765,25.001028,73.32034,3,COPDEM30,538
RGI2000-v7.0-G-11-03384,"",0,11,11-01,G011166E47058N,755847,731,2003-08-24T00:00:00,11.16604336213192,47.057812999999996,32,0.103267619543428,0,0,9,0,11.16901041711309,47.05898460482856,3030.2825,3260.606,3171.143,3158.9512,27.850134,98.29505,3,COPDEM30,630
RGI2000-v7.0-G-11-03385,"NN,",0,11,11-01,G011160E47053N,755841,731,2003-08-24T00:00:00,11.159898824909012,47.0531275,32,0.063056953442177,0,0,9,0,11.162761025653575,47.052808547507645,2967.189,3193.4443,3093.9944,3081.4822,28.812489,116.53078,4,COPDEM30,490
RGI2000-v7.0-G-11-03386,Falbesoner Kraeul Ferner,0,11,11-01,G011163E47050N,755845,731,2003-08-24T00:00:00,11.162272996618357,47.050428,32,0.142318381469482,0,0,9,0,11.1656886989031,47.0508524607299,2816.7969,3159.4023,2944.687,2953.4673,29.917812,64.48966,2,COPDEM30,636
RGI2000-v7.0-G-11-03387,Alpeiner Kraeul Ferner,0,11,11-01,G011148E47055N,755834,731,2003-07-30T00:00:00,11.149365019219331,47.052994,32,0.341191853786396,0,0,9,0,11.143728198236046,47.057014796148906,2708.0066,3356.3064,2936.263,2971.676,27.201782,345.1845760345459,1,COPDEM30,1255
RGI2000-v7.0-G-11-03388,Seespitz Ferner,0,11,11-01,G011145E47051N,755833,731,2003-07-30T00:00:00,11.147049145924548,47.050207,32,0.155196180645326,0,0,9,0,11.144075152497711,47.052688964523824,2985.0083,3286.5632,3171.7773,3169.0662,29.15019,332.22625732421875,8,COPDEM30,628
RGI2000-v7.0-G-11-03389,Hochmoos Ferner,0,11,11-01,G011157E47043N,755836,731,2003-07-30T00:00:00,11.150500171933086,47.0431545,32,0.999550008498818,0,0,9,0,11.162591906199621,47.04031263200005,2727.0176,3457.444,3079.984,3069.0955,22.439966,68.40684,3,COPDEM30,2046
RGI2000-v7.0-G-11-03390,"",0,11,11-01,G011143E47039N,755832,731,2003-07-30T00:00:00,11.143229173148148,47.0387875,32,0.022373626976706,0,0,9,0,11.14212003686076,47.038416617688625,3346.441,3448.1511,3388.1985,3392.132,32.27243,188.3266143798828,5,COPDEM30,192
RGI2000-v7.0-G-11-03391,Grabawand Ferner,0,11,11-01,G011158E47036N,755838,731,2003-07-30T00:00:00,11.153997679581687,47.036556000000004,32,0.215643431436457,0,0,9,0,11.158882150661952,47.036234257812595,2980.3796,3250.8843,3080.497,3081.3826,19.742163,128.0074,4,COPDEM30,899
RGI2000-v7.0-G-11-03392,Alpeiner Ferner,0,11,11-01,G011128E47046N,755827,731,2003-07-30T00:00:00,11.130486187037036,47.045923,32,3.27766533695907,0,0,9,0,11.138396233240645,47.05923027431995,2541.4475,3272.8308,3038.8547,2995.8403,16.885874,26.54605,2,COPDEM30,3467
RGI2000-v7.0-G-11-03393,Schwarzenberg Ferner,0,11,11-01,G011115E47043N,755814,731,2003-07-30T00:00:00,11.10930244814815,47.0445715,32,1.397180394393233,0,0,9,0,11.108757806674328,47.03576478041699,2743.3499,3451.038,3092.278,3083.732,17.312471,134.56706,4,COPDEM30,2185
RGI2000-v7.0-G-11-03394,"Sdlicher Schrankar Ferner,",0,11,11-01,G011108E47056N,755813,731,2003-07-30T00:00:00,11.105806999999999,47.056099,32,0.244779478347653,0,0,9,0,11.102939694718275,47.058524625702226,2756.0142,3272.7258,2979.192,2993.6287,32.243675,331.1882724761963,8,COPDEM30,834
RGI2000-v7.0-G-11-03395,Verborgen Berg Ferner,0,11,11-01,G011120E47060N,755819,731,2003-07-30T00:00:00,11.1160225,47.05969,32,0.721429487462332,0,0,9,0,11.125415964138497,47.05747784751822,2817.9075,3256.2097,3016.2573,3021.6865,22.694246,81.36256,3,COPDEM30,1412
RGI2000-v7.0-G-11-03396,Berglas Ferner,0,11,11-01,G011120E47068N,755818,731,2003-07-30T00:00:00,11.115165732407407,47.0679965,32,0.912102516336103,0,0,9,0,11.126880708044535,47.072177410356915,2655.9563,3276.9805,3101.2925,3058.1929,21.943958,65.42185,2,COPDEM30,1667
RGI2000-v7.0-G-11-03397,Berglas Ferner N,0,11,11-01,G011118E47071N,755820,731,2003-07-30T00:00:00,11.117047406481483,47.0706085,32,0.010801410856482,0,0,9,0,11.117268719717414,47.07119548438028,3016.0596,3161.268,3083.7925,3086.9902,45.40374,45.241184,2,COPDEM30,171
RGI2000-v7.0-G-11-03398,Lisenser Ferner,0,11,11-01,G011128E47086N,755821,731,2003-07-30T00:00:00,11.116903927777777,47.081953,32,3.339585127268754,0,0,9,0,11.142575453027703,47.0933225759284,2638.0027,3264.616,2996.564,2976.8838,13.77159,53.31779,2,COPDEM30,3789
RGI2000-v7.0-G-11-03399,Rotgrat Ferner,0,11,11-01,G011120E47095N,755822,731,2003-07-30T00:00:00,11.117550067843867,47.0932555,32,0.175528400722839,0,0,9,0,11.123613060994398,47.09167601901945,2952.1208,3188.3687,3082.6484,3084.4106,24.826828,73.35337,3,COPDEM30,978
RGI2000-v7.0-G-11-03400,Laengentaler Ferner,0,11,11-01,G011095E47076N,755804,731,2003-07-30T00:00:00,11.093677862676525,47.076156499999996,32,0.615415017292895,0,0,9,0,11.096368007584326,47.08235160449352,2608.6611,3168.7512,2854.3647,2866.3777,23.617441,2.4484608,1,COPDEM30,1737
RGI2000-v7.0-G-11-03401,"",0,11,11-01,G011086E47077N,755797,731,2003-07-30T00:00:00,11.086266973148149,47.0767045,32,0.063015051233946,0,0,9,0,11.085954671853708,47.07883414027992,2833.6697,3058.8572,2943.9966,2942.15,26.676239,339.15743827819824,1,COPDEM30,491
RGI2000-v7.0-G-11-03402,Bachfallen Ferner,0,11,11-01,G011078E47076N,755785,731,2003-07-30T00:00:00,11.073067460966543,47.072627499999996,32,1.721132081929611,0,0,9,0,11.07552372403088,47.082299144263985,2646.3613,3088.85,2854.7578,2863.6047,14.599727,8.35475,1,COPDEM30,2239
RGI2000-v7.0-G-11-03403,"",0,11,11-01,G011066E47077N,755779,731,2003-07-30T00:00:00,11.065939,47.077343,32,0.018901624693401,0,0,9,0,11.06577900751658,47.078318203424686,2722.5872,2827.1309,2783.6836,2779.1025,25.418697,359.3276877999306,1,COPDEM30,219
RGI2000-v7.0-G-11-03404,Putzenkar Ferner,0,11,11-01,G011065E47076N,755772,731,2003-07-30T00:00:00,11.063725642592592,47.076307,32,0.040514232290246,0,0,9,0,11.064124066713982,47.077105565782276,2795.1672,2938.2415,2834.1943,2842.0254,29.854237,23.059729,2,COPDEM30,261
RGI2000-v7.0-G-11-03405,Saeuischbach Ferner,0,11,11-01,G011060E47075N,755768,731,2003-07-30T00:00:00,11.059241142592592,47.072743,32,0.214240618569384,0,0,9,0,11.058165976073663,47.075592414896455,2833.5295,3082.6042,2959.9307,2957.7048,19.478046,329.6475257873535,8,COPDEM30,747
RGI2000-v7.0-G-11-03406,Gruene Tatzen Ferner,0,11,11-01,G011078E47093N,755789,731,2003-07-30T00:00:00,11.07624900729726,47.09349,32,0.082807203940307,0,0,9,0,11.078128911640976,47.09170148009044,3010.761,3190.4597,3095.067,3097.3503,27.61488,113.23441,4,COPDEM30,487
RGI2000-v7.0-G-11-03407,"Ochsenkar Ferner,",0,11,11-01,G011077E47101N,755790,731,2003-07-30T00:00:00,11.077077500000001,47.099548999999996,32,0.045007377909168,0,0,9,0,11.077702573061972,47.100363472780884,2708.3538,2878.8372,2770.9375,2775.2827,37.454178,20.920004,1,COPDEM30,222
RGI2000-v7.0-G-11-03408,Ochsenkar Ferner,0,11,11-01,G011070E47101N,755783,731,2003-07-30T00:00:00,11.070398006574418,47.1006155,32,0.026104260599128,0,0,9,0,11.071795988804432,47.10099500019841,2768.4983,2955.3945,2824.525,2836.8945,39.49236,43.729336,2,COPDEM30,283
RGI2000-v7.0-G-11-03409,Winnebach Ferner W,0,11,11-01,G011063E47101N,755771,731,2003-07-30T00:00:00,11.062854533732617,47.0998065,32,0.08281008432769,0,0,9,0,11.061564379330232,47.102219367498236,2673.048,2994.2712,2827.7344,2839.1682,33.80917,4.135172,1,COPDEM30,563
RGI2000-v7.0-G-11-03410,"",0,11,11-01,G011051E47109N,755766,731,2003-07-30T00:00:00,11.056101567592592,47.109238500000004,32,0.074715871437214,0,0,9,0,11.053995989129069,47.11103373415821,2662.014,2927.4365,2795.2554,2792.502,30.01691,349.3211727142334,1,COPDEM30,483
RGI2000-v7.0-G-11-03411,Weisskogel Ferner,0,11,11-01,G011067E47113N,755773,731,2003-07-30T00:00:00,11.064322075777916,47.1121985,32,0.072915811257346,0,0,9,0,11.06617264562139,47.111625113639015,2989.5571,3142.0315,3071.9482,3070.38,25.570335,103.85065,3,COPDEM30,297
RGI2000-v7.0-G-11-03412,Gleirsch Ferner,0,11,11-01,G011075E47118N,755788,731,2003-07-30T00:00:00,11.074673698639014,47.11682,32,0.556779922624681,0,0,9,0,11.079026933767427,47.120841667989716,2620.1953,3069.5007,2786.088,2800.5483,21.002502,20.813047,1,COPDEM30,1322
RGI2000-v7.0-G-11-03413,Suedlicher Sonnenwand Ferner,0,11,11-01,G011067E47121N,755774,731,2003-07-30T00:00:00,11.06422522442643,47.121165500000004,32,0.062795404728098,0,0,9,0,11.065901491366073,47.12234287940576,2809.3408,2990.7852,2884.4404,2886.967,27.839678,49.091022,2,COPDEM30,366
RGI2000-v7.0-G-11-03414,Noerdlicher Sonnenwand Ferner,0,11,11-01,G011065E47126N,755775,731,2003-07-30T00:00:00,11.063856000000001,47.125705499999995,32,0.082807562437117,0,0,9,0,11.065299369064576,47.12722796512947,2818.616,3051.9937,2918.0098,2927.485,31.985806,54.829918,2,COPDEM30,452
RGI2000-v7.0-G-11-03415,Zischgeles Ferner,0,11,11-01,G011090E47123N,755798,731,2003-07-30T00:00:00,11.088349449203186,47.122198,32,0.134042738144817,0,0,9,0,11.089983726351596,47.12442155758935,2784.0588,3034.3738,2872.3062,2877.8372,25.621782,20.775051,1,COPDEM30,528
RGI2000-v7.0-G-11-03416,Zwiselbach Ferner,0,11,11-01,G011052E47110N,755761,731,2003-07-30T00:00:00,11.045573369444444,47.1079455,32,0.203435500811599,0,0,9,0,11.047224617222872,47.10976866525398,2690.6946,2855.5513,2766.7148,2766.6526,21.14706,7.065634,1,COPDEM30,687
RGI2000-v7.0-G-11-03417,"Zwiselbach Ferner W,",0,11,11-01,G011038E47111N,755756,731,2003-07-30T00:00:00,11.036390142592593,47.1108125,32,0.07831281747978,0,0,9,0,11.038228082787478,47.11234423556903,2799.3232,3060.9724,2918.1726,2921.7876,33.89854,71.20339,3,COPDEM30,472
RGI2000-v7.0-G-11-03418,Larstig Ferner,0,11,11-01,G011028E47111N,755746,731,2003-07-30T00:00:00,11.029465432407406,47.1107005,32,0.405852172142576,0,0,9,0,11.025863190059725,47.114235151231036,2640.6255,3181.7522,2924.3718,2916.1604,28.656921,4.346988,1,COPDEM30,896
RGI2000-v7.0-G-11-03419,Griesskogel Ferner,0,11,11-01,G011032E47105N,755745,731,2003-07-30T00:00:00,11.02911338240439,47.103708499999996,32,0.280352244631186,0,0,9,0,11.034765945217833,47.104519521358924,2890.6487,3260.0312,3017.1975,3048.3525,22.783903,79.71563,3,COPDEM30,1011
RGI2000-v7.0-G-11-03420,Grastal Ferner,0,11,11-01,G011017E47105N,755737,731,2003-07-30T00:00:00,11.017756563103308,47.104548,32,0.641831899552238,0,0,9,0,11.009608816658682,47.1037228489875,2819.7563,3262.472,3033.5195,3033.2253,19.164022,281.08963775634766,7,COPDEM30,1452
RGI2000-v7.0-G-11-03421,Kraspes Ferner,0,11,11-01,G011053E47170N,755762,731,2003-07-30T00:00:00,11.04614019537037,47.1691195,32,0.177604772950559,0,0,9,0,11.058301113133233,47.1713591409176,2708.8623,2969.6226,2825.0547,2822.7646,20.75124,27.588755,2,COPDEM30,1102
RGI2000-v7.0-G-11-03422,"",0,11,11-01,G011052E47169N,755765,731,2003-07-30T00:00:00,11.055175,47.16730200000001,32,0.063911175843358,0,0,9,0,11.05598085783377,47.169042439540725,2850.1216,2956.5574,2906.1877,2904.2407,17.908205,27.193064,2,COPDEM30,368
RGI2000-v7.0-G-11-03423,Sommerwand Ferner,0,11,11-01,G011158E47061N,755839,731,2003-07-30T00:00:00,11.156518453517588,47.0610585,32,0.713323074108063,0,0,9,0,11.1616106706052,47.066614144552005,2689.147,3153.341,2893.192,2896.2646,22.628267,11.075967,1,COPDEM30,1288
RGI2000-v7.0-G-11-03424,Hoelltal Ferner,0,11,11-01,G011127E47028N,755825,731,2003-07-30T00:00:00,11.124264499999999,47.028490500000004,32,0.189930268034333,0,0,9,0,11.12780095377218,47.02896463885048,2898.4097,3176.7205,3012.5247,3014.443,28.706936,78.82207,3,COPDEM30,525
RGI2000-v7.0-G-11-03425,Bockkogel Ferner E,0,11,11-01,G011110E47028N,755817,731,2003-07-30T00:00:00,11.112561864814815,47.027091,32,0.592299155636177,0,0,9,0,11.10437797860939,47.0304779524455,2724.4285,3221.2825,3034.3901,3016.8848,23.26375,313.5130081176758,8,COPDEM30,1230
RGI2000-v7.0-G-11-03426,Bockkogel Ferner W,0,11,11-01,G011102E47023N,755809,731,2003-07-30T00:00:00,11.101355872222221,47.023244000000005,32,0.467176045322304,0,0,9,0,11.101740335199707,47.02800637940205,2757.5046,3088.4155,2950.1338,2948.153,20.552916,335.34714126586914,8,COPDEM30,1159
