rgi_id,glacier_name,surge_type,o1region,o2region,glims_id,anlys_id,subm_id,src_date,cenlon,cenlat,utm_zone,area_km2,primeclass,conn_lvl,term_type,is_rgi6,termlon,termlat,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_sec,dem_source,lmax_m,EastWest,SouthNorth,ela,gradabl,gradacc,ela_std,gradabl_std,gradacc_std,dhdt_mean,dhdt_std,vel_ensemble_year0,vel_ensemble_year10,vel_ensemble_year20,smb_ensemble_year0,smb_ensemble_year10,smb_ensemble_year20,smb_ensemble_mean,smb_ensemble_std,dhdt_ensemble_mean,dhdt_ensemble_std,Mean_velsurf_mag,Std_velsurf_mag,Min_velsurf_mag,Q1_velsurf_mag,Median_velsurf_mag,Q3_velsurf_mag,Max_velsurf_mag,Mean_velsurfobs_mag,Std_velsurfobs_mag,Min_velsurfobs_mag,Q1_velsurfobs_mag,Median_velsurfobs_mag,Q3_velsurfobs_mag,Max_velsurfobs_mag,MAE_velsurf_mag,n_obs_thk,coverage_pct,Mean_thk_model_at_obs,Std_thk_model_at_obs,Mean_thk_obs,Std_thk_obs,MAE_thk,Bias_thk,RMSE_thk,MedianAE_thk,Q95AE_thk,Min_thk_obs,Q1_thk_obs,Median_thk_obs,Q3_thk_obs,Max_thk_obs,eos_sla_mean,eos_sla_n,country,ela_wgmsglamos,ela_source,gradabl_wgmsglamos,gradabl_source,gradacc_wgmsglamos,gradacc_source,annual_mass_balance,annual_mass_balance_std,annual_mass_balance_source,n_years
RGI2000-v7.0-G-11-00606,Lavacciù,0,11,11-01,G007260E45523N,753285,731,2003-08-13T00:00:00,7.2598,45.5227,32,2.0076,0,0,9,0,7.2408,45.5327,2729.6885,4001.0637,3343.0852,3375.9875,26.7463,8,COPDEM30,3106,-0.8028,0.5962,3351,2.4004,1.0888,195.9557,3.1482,0.9692,-0.3134,2.2227,2.6685,2.5304,2.9044,-0.0716,-0.0635,0.0027,-0.0441,0.3888,-0.0888,0.3592,3.8100,3.2357,0.0000,0.9708,2.9593,6.0212,12.3919,6.7297,8.0739,0.0000,1.7647,3.1328,8.9795,41.6403,4.7952,0,0.0000,,,,,,,,,,,,,,,3321.0000,17.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00446,Glacier de Bassagne,0,11,11-01,G007095E45468N,753166,731,2003-08-13T00:00:00,7.0951,45.4737,32,1.9870,0,0,9,0,7.0981,45.4822,2696.5986,3306.1590,3014.0396,3001.5088,21.2533,8,COPDEM30,2261,-0.4876,0.8730,3263,6.5626,1.2320,214.1497,4.3776,2.0499,-0.6280,1.5954,0.3108,0.1156,0.1159,-1.9218,-0.9617,-0.5957,-1.1597,1.1899,-0.7219,0.2827,1.3169,1.2778,0.0000,0.3682,0.8990,1.9229,10.0723,4.9677,5.4994,0.0000,1.9714,3.1056,6.0027,42.6547,3.7086,0,0.0000,,,,,,,,,,,,,,,2971.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00493,FR4N01153B20 du Grand Mean Nord,0,11,11-01,G007143E45363N,753216,731,2003-08-13T00:00:00,7.1463,45.3611,32,1.9828,0,0,9,0,7.1312,45.3613,2847.1260,3299.0073,3085.6220,3077.5203,15.2637,7,COPDEM30,1574,-0.9408,0.3390,3312,6.4936,2.2003,100.3580,2.4889,2.0770,-0.9467,0.9968,1.0241,0.3075,0.1340,-1.6305,-1.7624,-1.3460,-1.5796,0.9271,-1.3006,0.2805,1.9265,1.2731,0.0000,0.8875,1.7678,2.8620,5.5970,7.3891,10.6285,0.0000,2.0357,4.0419,7.9269,71.1794,5.6961,0,0.0000,,,,,,,,,,,,,,,3049.0000,20.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03670,Teischnitz Kees,0,11,11-01,G012681E47074N,756271,731,2003-08-24T00:00:00,12.6809,47.0733,33,1.9660,0,0,9,0,12.6745,47.0635,2792.9907,3542.6445,3185.1630,3195.0918,17.2535,6,COPDEM30,2632,-0.6566,-0.7542,3076,3.4966,0.9982,302.7579,6.6966,1.6529,-0.6327,1.5089,13.1871,11.3500,8.9662,0.0921,-0.2653,-0.2706,-0.1479,0.1827,-0.7115,0.1345,15.0911,12.0910,0.0000,6.3206,12.9018,21.2666,80.3753,12.0651,16.8782,0.0000,2.7303,5.7726,13.8022,96.9190,12.9836,0,0.0000,,,,,,,,,,,,,,,3161.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00804,Valsorey,0,11,11-01,G007257E45892N,753291,731,2003-08-13T00:00:00,7.2649,45.9030,32,1.9553,0,0,9,0,7.2647,45.9179,2400.2139,3717.5776,3170.5740,3125.8464,22.3456,2,COPDEM30,3675,0.6191,0.7853,3319,5.6517,-0.3038,225.2184,4.1246,1.5594,-0.6860,2.1930,5.6081,3.4904,2.8815,-1.1090,-0.8029,-0.4276,-0.7798,0.8030,-0.6574,0.3262,7.5087,7.1079,0.0000,1.1709,5.8862,11.5912,30.9875,10.3662,11.4780,0.0000,3.3383,6.8804,13.3974,125.1209,6.4315,204,6.5155,42.6713,23.1654,74.4175,30.5523,32.3558,-31.7462,39.1999,29.0952,63.4641,6.3333,53.2727,69.1750,91.2273,163.5556,3205.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01671,GRUEBENGLETSCHER,0,11,11-01,G008246E46596N,754247,731,2003-08-13T00:00:00,8.2567,46.6009,32,1.9490,0,0,9,0,8.2627,46.6033,2330.3170,3009.5483,2539.1840,2582.4001,24.0147,2,COPDEM30,3013,0.7087,0.7055,2997,6.8335,2.8038,312.6011,3.9421,2.6416,-0.8587,5.1038,0.6822,0.3727,0.5051,-3.1814,-2.8935,-1.3782,-2.4844,2.5399,-0.8568,0.3201,1.0884,0.7386,0.0000,0.4984,1.0408,1.5356,4.3722,3.0293,2.1227,0.0000,1.8398,2.7604,3.8778,20.0526,2.0009,0,0.0000,,,,,,,,,,,,,,,2676.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01578,GUGGIGLETSCHER,0,11,11-01,G007979E46554N,753955,731,2003-08-13T00:00:00,7.9694,46.5554,32,1.9470,0,0,9,0,7.9656,46.5641,2286.4866,3543.1926,2808.0220,2898.5076,29.1395,1,COPDEM30,2316,-0.2857,0.9583,3168,3.9438,1.8570,290.4565,4.0980,2.0235,-0.5750,5.6435,4.7476,3.3078,3.5038,-0.7833,-0.4157,-0.2800,-0.4930,0.6276,-0.5463,0.3644,6.7885,5.0506,0.0000,2.6071,5.4997,10.6969,19.6598,9.5620,11.0234,0.0000,2.3109,4.8225,12.9326,70.7215,6.9097,143,4.5907,33.0792,10.3241,50.9843,22.6837,21.2648,-17.9051,26.4476,20.7227,45.7200,10.4286,31.9375,49.0000,71.3333,95.0000,2838.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01570,EIGERGLETSCHER,0,11,11-01,G008000E46569N,753975,731,2003-08-13T00:00:00,7.9940,46.5655,32,1.9464,0,0,9,0,7.9758,46.5709,2253.6743,3807.1733,3124.0178,3063.8826,34.1600,8,COPDEM30,2805,-0.8219,0.5696,3200,4.2180,1.6300,259.1982,4.7459,2.0373,-0.4667,5.2054,8.5173,6.0254,7.0291,-0.7385,-0.1616,-0.0016,-0.3006,0.7153,-0.3109,0.3735,7.7337,7.7382,0.0000,2.2089,4.7483,10.0302,36.9196,14.7299,19.6511,0.0000,2.0219,5.0299,21.1692,92.4078,12.3513,119,3.8141,25.1000,7.3346,48.1469,15.6531,23.6503,-23.0469,29.8468,19.5889,64.1612,23.1250,37.3333,45.0000,53.2500,88.3636,3285.0000,16.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00389,FR4N01146C24 du Grand Marchet,0,11,11-01,G006765E45361N,752779,731,2003-08-13T00:00:00,6.7701,45.3584,32,1.9358,0,0,9,0,6.7431,45.3582,2776.9065,3231.1658,2969.4753,3006.9680,13.8546,1,COPDEM30,3085,-0.3564,0.9343,3275,4.6643,1.9706,90.9181,2.4776,2.5287,-1.0091,1.0815,1.4085,0.7902,0.5651,-1.0102,-1.0693,-1.0937,-1.0577,0.5570,-1.0723,0.4320,2.2934,1.9853,0.0000,1.1020,1.7571,2.6804,13.2136,16.7463,22.2061,0.0000,3.3991,8.1075,20.5160,179.6167,14.8643,0,0.0000,,,,,,,,,,,,,,,3027.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00404,FR4N01146B07 de Premou,0,11,11-01,G006862E45413N,752863,731,2003-08-13T00:00:00,6.8549,45.4194,32,1.9353,0,0,9,0,6.8536,45.4300,2309.6597,3459.1125,2917.9863,2820.4421,26.8043,1,COPDEM30,2963,-0.2473,0.9689,3172,5.1103,0.9776,256.4067,2.7523,1.9266,-0.7113,2.9502,0.4853,0.3071,0.4481,-2.1118,-1.3773,-0.4377,-1.3089,1.3310,-0.7477,0.2767,0.6625,0.5035,0.0000,0.2774,0.5731,0.9316,3.0106,5.8590,6.6473,0.0000,2.4585,3.8447,6.7645,53.1274,5.1390,0,0.0000,,,,,,,,,,,,,,,2956.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01177,FESTIGLETSCHER,0,11,11-01,G007851E46095N,753748,731,2003-08-13T00:00:00,7.8325,46.0979,32,1.9303,0,0,9,0,7.8183,46.1004,2957.6600,4405.7476,3511.3610,3519.9985,26.8486,8,COPDEM30,3188,-0.9053,0.4248,3402,5.0547,0.7362,272.4372,5.4287,1.3286,-0.4167,3.3622,5.2858,5.8179,6.4436,0.1093,0.0865,0.0875,0.0944,0.3784,0.0232,0.3399,6.9814,5.0674,0.0000,2.2381,6.8481,10.6942,20.0466,9.0980,7.1230,0.0000,3.9910,7.6769,12.5402,58.6038,4.2088,195,6.3066,37.2513,14.9848,56.0003,23.5778,21.5619,-18.7490,27.0138,17.7957,47.5933,11.5000,38.1000,51.3333,70.7500,115.7273,3427.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-02114,TREMOGGIA VADRET DAL,0,11,11-01,G009820E46358N,754990,731,2003-07-30T00:00:00,9.8202,46.3591,32,1.9299,0,0,9,0,9.8071,46.3679,2668.2760,3216.2288,2980.0374,2970.0461,16.8022,8,COPDEM30,2206,-0.8037,0.5950,3103,8.8132,2.6942,166.2137,4.4613,2.3099,-0.9168,2.7569,2.2987,1.2832,1.1374,-1.3427,-1.3997,-0.8090,-1.1838,1.5653,-0.9310,0.6016,3.5139,2.2018,0.0000,1.6523,3.6600,5.2410,10.4558,5.8690,4.4450,0.0000,3.0335,4.7125,7.6515,29.2484,3.4704,217,7.0158,44.6977,16.8801,44.6354,21.0347,19.9422,0.0622,24.0624,19.0419,44.6530,9.0000,26.0000,43.8000,62.1000,98.0000,2963.0000,20.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00273,FR4N01166C26 de Bonnepierre 1,0,11,11-01,G006337E44931N,752627,731,2003-08-13T00:00:00,6.3377,44.9318,32,1.9223,0,0,9,0,6.3177,44.9368,2390.3157,3273.0227,2787.6519,2782.1648,21.3472,8,COPDEM30,3601,-0.7492,0.6623,3035,4.1693,1.8938,170.9621,1.9801,1.9195,-0.7730,2.9095,0.6033,0.5317,0.5296,-0.9514,-0.9883,-0.9342,-0.9580,0.7885,-0.7508,0.2933,0.8837,0.7542,0.0000,0.3311,0.8141,1.2965,11.6952,5.6759,5.9102,0.0000,2.3884,3.8535,6.9073,39.3827,4.7796,0,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGI2000-v7.0-G-11-03566,,0,11,11-01,G012268E47088N,756146,731,2003-08-24T00:00:00,12.2682,47.0877,33,1.9218,0,0,9,0,12.2593,47.0910,2461.8910,3253.6680,2844.0754,2831.7214,27.8090,8,COPDEM30,1892,-0.8529,0.5221,3086,6.2638,0.9981,207.7911,4.7600,2.6075,-0.4187,3.9339,0.4731,0.2153,0.4368,-1.7132,-1.0436,-0.1918,-0.9829,1.5350,-0.5019,0.3159,1.3844,0.8739,0.0000,0.6761,1.3947,1.9582,3.9766,3.1328,2.6337,0.0000,1.5525,2.3514,4.1620,23.5914,2.0494,0,0.0000,,,,,,,,,,,,,,,2828.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01560,GIESENGLETSCHER,0,11,11-01,G007959E46544N,753939,731,2003-08-13T00:00:00,7.9545,46.5486,32,1.9155,0,0,9,0,7.9418,46.5584,2097.6726,3984.7957,3294.6934,3179.2588,32.8391,1,COPDEM30,2771,-0.3554,0.9347,2983,6.0837,1.5212,301.3297,5.2295,2.0401,-0.3138,6.0061,25.0351,17.3654,16.4435,0.2448,-0.1031,-0.0352,0.0355,0.5410,-0.2998,0.4415,25.2579,27.0570,0.0000,4.6173,13.2174,37.1831,103.1971,35.7534,37.8780,0.0000,4.6171,20.6620,61.9025,151.4822,14.7519,72,2.3483,39.8056,4.6854,39.2076,14.1914,12.6550,0.5980,14.4272,14.2700,22.7139,13.2000,26.0000,39.4167,52.6923,66.0000,3203.0000,16.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-02379,MEDEL GLATSCHER DA-W,0,11,11-01,G008899E46613N,754644,731,2003-08-13T00:00:00,8.9007,46.6182,32,1.9012,0,0,9,0,8.8925,46.6283,2527.2026,3120.1226,2862.3780,2861.6252,16.9455,1,COPDEM30,2434,-0.1366,0.9906,3065,9.1379,2.5514,242.2943,4.1622,2.3743,-1.1439,2.0636,2.4774,1.5426,1.0332,-2.0644,-1.3557,-1.3393,-1.5864,1.5296,-1.2635,0.3783,3.2270,2.2534,0.0000,1.3257,2.8183,5.3538,7.7933,4.7978,4.9696,0.0000,1.6279,3.0716,5.8785,29.5158,2.8884,134,4.3978,45.7085,15.9875,47.4916,14.1690,16.6168,-1.7831,19.0712,14.8444,36.2333,16.1000,37.5119,47.4000,61.8417,68.8000,2851.0000,17.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03282,Niederjoch Ferner,0,11,11-01,G010871E46773N,755637,731,2003-07-30T00:00:00,10.8706,46.7735,32,1.8944,0,0,9,0,10.8633,46.7825,2781.6711,3539.5366,3103.7048,3096.1614,18.0932,8,COPDEM30,2463,-0.3846,0.9231,3329,6.7280,1.3125,243.7867,4.0822,1.7643,-0.8985,1.3770,1.1233,0.5155,0.4645,-1.6036,-1.3086,-0.6515,-1.1879,1.3078,-0.8611,0.4040,1.8915,1.6440,0.0000,0.4218,1.5913,3.0946,7.4601,2.9378,2.6311,0.0000,1.7217,2.5617,3.6471,73.7352,1.8432,13,0.4310,33.8251,18.2741,50.8462,20.4030,25.6457,-17.0210,27.5880,25.7309,36.0994,25.0000,36.0000,47.0000,64.0000,95.0000,3160.0000,17.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00182,FR4N01166A04 de la Selle 1,0,11,11-01,G006274E44992N,752557,731,2003-08-13T00:00:00,6.2748,44.9876,32,1.8934,0,0,9,0,6.2630,44.9795,2686.6018,3740.0078,3104.9612,3106.3188,24.9792,7,COPDEM30,3062,-0.9993,-0.0375,3321,6.9680,1.2761,315.4963,6.0316,1.7544,-0.5060,5.8174,0.1838,0.1544,0.3082,-1.1781,-0.5574,-0.1349,-0.6235,0.7723,-0.4198,0.3687,0.5393,0.5852,0.0000,0.1027,0.3379,0.8260,3.6595,2.5109,1.6407,0.0000,1.3569,2.1510,3.4854,8.8380,2.0381,0,0.0000,,,,,,,,,,,,,,,3095.0000,20.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01200,Piode,0,11,11-01,G007882E45908N,753835,731,2003-08-13T00:00:00,7.8820,45.9077,32,1.8869,0,0,9,0,7.8942,45.9021,2464.7493,3995.1155,3215.1655,3228.6250,30.9128,3,COPDEM30,2687,0.9497,-0.3133,3271,0.4814,1.6628,406.0040,7.0134,2.1494,0.1827,7.0414,21.8737,20.4968,18.7941,0.3287,0.0298,-0.0192,0.1131,0.5385,-0.2550,0.3497,21.2298,24.6972,0.0000,2.3423,11.6962,30.7339,103.1408,27.7225,28.1249,0.0000,4.6598,17.4240,45.8795,135.9907,18.0948,0,0.0000,,,,,,,,,,,,,,,3415.0000,17.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00383,FR4N01146C38+146C39 Genepy,0,11,11-01,G006727E45309N,752753,731,2003-08-13T00:00:00,6.7213,45.3106,32,1.8749,0,0,9,0,6.7200,45.3127,2677.6810,3553.0040,3176.5154,3155.8962,28.2421,8,COPDEM30,2551,-0.8282,0.5604,3201,4.2543,0.8906,251.6803,4.7143,1.9593,-0.4182,2.7597,1.0881,0.7317,0.7829,-0.3322,-0.2442,-0.1487,-0.2417,0.4378,-0.2366,0.3024,2.1525,1.7779,0.0000,0.8339,1.7308,2.9508,9.1794,4.3952,4.7928,0.0000,2.3688,3.4798,4.8910,77.2874,2.7591,0,0.0000,,,,,,,,,,,,,,,3188.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01066,GABELHORNGLETSCHER,0,11,11-01,G007676E46037N,753625,731,2003-08-13T00:00:00,7.6896,46.0336,32,1.8668,0,0,9,0,7.7061,46.0333,2613.6675,3754.4485,3182.8550,3198.5220,25.8958,3,COPDEM30,2997,0.9655,0.2604,3394,5.9384,1.4386,249.9643,4.6520,1.8216,-0.6893,3.1731,1.9699,1.6390,1.7166,-0.7090,-0.6001,-0.4893,-0.5995,0.4259,-0.5227,0.3308,2.1420,2.3822,0.0000,0.3038,1.2854,3.0285,10.3656,6.6254,7.0247,0.0000,2.2033,4.0780,7.9773,32.2409,5.0033,144,4.7920,52.6668,38.7794,78.8832,51.2519,31.9576,-26.2164,36.8234,27.1170,64.7902,9.5000,47.0000,55.7411,92.1905,203.0000,3181.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00188,FR4N01165E02 de la Meije,0,11,11-01,G006296E45008N,752583,731,2003-08-13T00:00:00,6.3045,45.0087,32,1.8633,0,0,9,0,6.3016,45.0170,2420.4136,3777.5386,3157.9133,3143.0195,35.3903,1,COPDEM30,2503,-0.2243,0.9745,2998,3.6917,2.5137,325.5716,5.3331,2.1507,-0.0948,9.5257,3.1696,4.3772,6.0124,0.1973,0.2307,0.2095,0.2125,0.6389,0.0943,0.4999,3.7884,3.8324,0.0000,1.2276,2.7288,4.8873,20.5488,7.8252,8.8386,0.0000,1.2625,3.3746,12.9067,38.9737,6.1296,0,0.0000,,,,,,,,,,,,,,,3134.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00847,,0,11,11-01,G007456E45956N,753437,731,2003-08-13T00:00:00,7.4298,45.9270,32,1.8422,0,0,9,0,7.4203,45.9325,2657.7212,3399.5195,3051.0972,3051.4440,21.4904,8,COPDEM30,2208,-0.5351,0.8448,3195,7.0701,1.6225,157.5558,4.5543,1.5712,-0.7785,1.9170,2.4447,1.6122,1.3418,-0.8244,-0.8387,-0.7161,-0.7931,1.1650,-0.6076,0.3734,3.1356,2.5640,0.0000,1.2634,2.6077,4.3711,12.6316,5.8240,6.5442,0.0000,3.0394,4.3204,6.3229,88.8178,3.5216,0,0.0000,,,,,,,,,,,,,,,3036.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03943,Furtschagl Kees,0,11,11-01,G011771E46991N,755925,731,2003-08-24T00:00:00,11.7710,46.9908,32,1.8363,0,0,9,0,11.7644,46.9975,2633.4355,3422.7073,2920.9648,2939.5530,26.2918,7,COPDEM30,2229,-0.9522,0.3054,2940,5.2076,2.4811,245.3026,5.4432,2.3560,-0.1989,7.1085,0.8426,1.4648,2.6969,-0.1292,0.0560,0.2201,0.0490,0.6565,0.0418,0.4883,1.8053,1.2155,0.0000,0.8393,1.6340,2.7482,4.6355,2.0782,1.2523,0.0000,1.2020,2.1259,2.9065,11.4488,1.2934,0,0.0000,,,,,,,,,,,,,,,2939.0000,20.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00464,Invergnan,0,11,11-01,G007073E45560N,753133,731,2003-08-13T00:00:00,7.0731,45.5596,32,1.8355,0,0,9,0,7.0578,45.5683,2591.3464,3501.4436,2996.8733,3008.5017,26.3773,8,COPDEM30,3546,-0.5009,0.8655,3252,2.3630,1.7779,217.0163,2.2399,2.1646,-0.6164,2.8059,0.6832,0.5543,0.8534,-0.4287,-0.3372,-0.2032,-0.3230,0.4394,-0.3072,0.3539,1.5197,1.2574,0.0000,0.4597,1.1679,2.4564,5.3463,3.5376,2.3032,0.0000,1.9728,3.2417,4.6930,21.8838,2.3941,0,0.0000,,,,,,,,,,,,,,,2975.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03665,Laperwitz Kees,0,11,11-01,G012656E47090N,756257,731,2003-08-24T00:00:00,12.6563,47.0898,33,1.8305,0,0,9,0,12.6548,47.0791,2683.5908,3408.0903,3045.0024,3049.4182,24.3346,6,COPDEM30,2394,-0.7577,-0.6526,3073,8.5411,3.4696,173.9243,5.7369,2.2616,-0.6187,2.4837,7.0222,4.8207,4.4670,-0.5169,-0.6229,-0.3805,-0.5068,1.0205,-0.5477,0.4200,8.3489,5.4690,0.0000,3.5650,9.0183,12.7459,18.5630,10.4701,19.1057,0.0000,1.4290,4.1557,11.7206,174.0512,9.6984,0,0.0000,,,,,,,,,,,,,,,3019.0000,20.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03515,Gigante Occidentale (Ries Ovest) / Westl. Rieser,0,11,11-01,G012950E46902N,756044,731,2003-08-24T00:00:00,12.0969,46.9079,33,1.8293,0,0,9,0,12.1023,46.9149,2593.8716,3209.7212,2975.7935,2963.2903,19.3893,2,COPDEM30,2094,0.4759,0.8795,3094,8.7106,2.5015,134.2101,4.2897,2.4672,-0.6757,2.3248,1.3667,0.7751,0.7338,-1.0360,-0.9433,-0.6845,-0.8879,0.9895,-0.6811,0.4239,3.4540,2.1371,0.0000,1.6626,3.9785,5.0203,9.1861,4.6357,4.2582,0.0000,2.2997,3.9060,5.7870,35.3004,2.6434,43,1.4646,29.4532,14.0916,40.2326,17.6356,16.3102,-10.7793,20.3081,13.5167,37.9846,15.0000,22.0000,37.0000,55.0000,83.0000,2985.0000,17.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-02584,INNRE BALTSCHIEDERGLETSCHER,0,11,11-01,G007891E46406N,753852,731,2003-08-13T00:00:00,7.8909,46.4057,32,1.8168,0,0,9,0,7.8968,46.3941,2636.8280,3552.1653,2987.9993,2996.2405,23.4798,4,COPDEM30,3086,0.6585,-0.7526,3189,9.0443,1.3355,193.6655,4.5127,1.9703,-0.9007,2.6405,1.1902,1.0030,1.3817,-2.1207,-1.1432,-0.2396,-1.1678,1.2525,-0.7041,0.2834,1.2459,1.1463,0.0000,0.4366,0.9276,1.7585,7.1444,8.3981,17.3479,0.0000,1.6039,2.7984,5.5867,111.1743,7.2062,87,2.9856,33.2292,19.0114,48.1216,25.1433,25.8419,-14.8924,30.3655,26.2835,53.4579,7.0000,27.4898,42.0000,71.3952,89.0000,3074.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01629,HENGSTERENGLETSCHER,0,11,11-01,G008130E46641N,754138,731,2003-08-13T00:00:00,8.1336,46.6436,32,1.8140,0,0,9,0,8.1293,46.6518,2596.3670,3647.7837,2942.2434,3024.2292,26.6657,1,COPDEM30,2449,0.0819,0.9966,3347,1.8186,1.2356,303.3661,1.9636,1.9631,-0.5231,4.1639,1.8509,1.6955,1.5093,-0.3345,-0.3514,-0.2093,-0.2984,0.5588,-0.3760,0.4621,3.2811,2.7662,0.0000,0.9124,2.6319,5.2235,19.3074,11.2480,17.7478,0.0000,2.0343,3.9049,11.7084,106.2975,9.5735,108,3.7126,36.4179,12.3550,61.4495,19.1955,27.1382,-25.0316,31.1458,29.5889,49.6061,20.6667,43.6500,60.7273,80.1098,92.9412,2911.0000,20.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01407,FR4N01144G10 Sud de la Gurraz,0,11,11-01,G006874E45531N,752890,731,2003-08-13T00:00:00,6.8724,45.5279,32,1.8118,0,0,9,0,6.8876,45.5398,2237.2974,3535.5881,3082.1113,3057.7156,24.0057,2,COPDEM30,3235,0.8101,0.5862,3088,6.0578,1.4523,197.1231,3.0659,1.5178,-0.4885,2.6158,7.9123,6.0672,5.3269,-0.3819,-0.3991,-0.2955,-0.3589,0.4293,-0.4365,0.3820,9.2942,6.5612,0.0000,4.7141,8.9407,12.4056,29.8040,12.4185,13.5552,0.0000,3.4931,7.0801,15.6495,66.7885,8.0321,0,0.0000,,,,,,,,,,,,,,,3047.0000,19.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01748,RTIFIRN,0,11,11-01,G008498E46713N,754481,731,2003-08-13T00:00:00,8.4951,46.7160,32,1.8035,0,0,9,0,8.5144,46.7216,2326.4954,3236.2742,2769.4583,2748.3525,25.8958,2,COPDEM30,2385,0.8226,0.5687,2953,7.5262,2.6594,280.9113,4.3997,2.7033,-0.7399,9.0137,2.7485,2.0763,2.8964,-1.4764,-0.8037,-0.0709,-0.7837,1.2482,-0.4774,0.5636,2.5748,2.0944,0.0000,0.8154,2.1114,4.1409,7.9733,3.4825,2.4914,0.0000,1.8374,2.8985,4.5284,19.8526,2.5091,0,0.0000,,,,,,,,,,,,,,,2834.0000,20.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-01112,TRIFTGLETSCHER,0,11,11-01,G008002E46138N,753980,731,2003-08-13T00:00:00,7.9974,46.1329,32,1.7866,0,0,9,0,7.9814,46.1362,2782.0278,4001.2026,3295.9678,3317.4670,26.6372,8,COPDEM30,2627,-0.8082,0.5889,3266,7.4564,1.8490,156.8450,5.2048,1.5747,-0.3624,4.9739,4.6189,4.8590,5.8979,-0.1918,-0.1863,-0.0045,-0.1275,0.4137,-0.2324,0.3291,4.9261,4.0166,0.0000,1.5373,3.5354,8.4846,14.6168,10.0459,10.1948,0.0000,2.0043,6.3869,15.1407,45.7027,7.2768,0,0.0000,,,,,,,,,,,,,,,3233.0000,18.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-03737,"Grosselend Kees,",0,11,11-01,G013312E47026N,756415,731,2003-08-17T00:00:00,13.3106,47.0261,33,1.7698,0,0,9,0,13.3156,47.0303,2519.8337,3099.5366,2792.9878,2793.6174,25.7970,1,COPDEM30,1993,-0.2699,0.9629,2955,6.0923,2.5455,276.9490,5.3408,2.4780,-0.5274,5.3751,0.1452,0.5648,1.5247,-0.8722,-0.6740,-0.1309,-0.5590,1.6189,-0.1042,0.6948,1.3328,1.0446,0.0000,0.4145,1.1596,2.1979,3.9308,3.4630,2.9723,0.0000,1.6632,2.8364,4.2053,21.8689,2.1917,0,0.0000,,,,,,,,,,,,,,,2795.0000,20.0000,,,,,,,,,,,
RGI2000-v7.0-G-11-00097,FR4N01166D20-22 Rouies/Chardon/Petit Chardon 1,0,11,11-01,G006275E44878N,752572,731,2003-08-13T00:00:00,6.2857,44.8799,32,1.7600,0,0,9,0,6.2970,44.8888,2168.8362,3220.2412,2572.1248,2596.9443,28.4002,1,COPDEM30,2981,0.0316,0.9995,3020,5.6428,2.8438,233.2619,3.9915,2.5721,-0.5781,3.8166,0.3213,0.2179,0.4886,-2.6305,-0.7631,-0.1863,-1.1933,1.3027,-0.5734,0.2102,0.4959,0.3845,0.0000,0.1929,0.4547,0.7102,3.1540,3.8713,3.5328,0.0000,1.5349,2.8662,4.8463,21.3656,3.3379,0,0.0000,,,,,,,,,,,,,,,2381.0000,3.0000,,,,,,,,,,,
